total_points,minutes,goals_scored,assists,clean_sheets,influence,creativity,threat,ict_index,bonus,bps,value_season,yellow_cards,red_cards,saves,penalties_missed,own_goals,goals_conceded,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,goal_contrib,goals_per90,assists_per90,contrib_per90,points_per90,points_per_minute,points_per_million,position_Forward,position_Goalkeeper,position_Manager,position_Midfielder,team_name_Aston Villa,team_name_Bournemouth,team_name_Brentford,team_name_Brighton,team_name_Chelsea,team_name_Crystal Palace,team_name_Everton,team_name_Fulham,team_name_Ipswich,team_name_Leicester,team_name_Liverpool,team_name_Man City,team_name_Man Utd,team_name_Newcastle,team_name_Nott'm Forest,team_name_Southampton,team_name_Spurs,team_name_West Ham,team_name_Wolves
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
54,1954,0,1,7,410.2,247.2,237.0,89.4,0,292,11.2,9,0,0,0,0,27,1.58,1.58,3.16,31.9,1,0.0,0.04605936540429887,0.04605936540429887,2.487205731832139,0.027635619242579325,4.821428571428572,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
153,2496,6,11,12,627.0,785.4,582.0,199.8,15,535,27.8,1,0,0,0,0,35,4.81,5.12,9.93,38.74,17,0.21634615384615383,0.39663461538461536,0.6129807692307692,5.5168269230769225,0.06129807692307692,5.503597122302158,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
154,2806,7,11,13,680.4,793.7,632.0,210.6,18,594,23.7,9,1,0,0,0,34,6.31,4.68,10.99,41.21,18,0.22451888809693515,0.3528153955808981,0.5773342836778332,4.9394155381325735,0.0548823948681397,6.49789029535865,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
103,2190,5,3,11,445.6,663.9,405.0,151.0,7,454,20.2,2,0,0,0,0,23,2.52,2.54,5.06,27.79,8,0.20547945205479454,0.12328767123287672,0.32876712328767127,4.232876712328768,0.047031963470319633,5.099009900990099,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
130,3188,2,0,12,927.2,211.2,201.0,134.0,18,541,27.7,6,0,0,0,0,44,1.47,1.15,2.62,47.42,2,0.05646173149309912,0.0,0.05646173149309912,3.6700125470514426,0.04077791718946048,4.693140794223827,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
109,2588,1,3,10,628.4,305.3,244.0,118.0,8,435,24.2,7,0,0,0,0,31,2.29,1.54,3.83,38.5,4,0.0347758887171561,0.10432766615146831,0.1391035548686244,3.7905718701700155,0.042117465224111285,4.5041322314049586,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
20,584,0,1,2,130.6,80.3,21.0,23.2,0,107,4.7,3,0,0,0,0,6,0.02,0.21,0.23,8.41,1,0.0,0.1541095890410959,0.1541095890410959,3.0821917808219177,0.03424657534246575,4.25531914893617,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
150,3420,0,1,13,942.2,20.2,0.0,96.7,11,521,28.8,4,0,120,0,0,46,0.0,0.26,0.26,50.17,1,0.0,0.02631578947368421,0.02631578947368421,3.9473684210526314,0.043859649122807015,5.208333333333333,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,135,0,0,0,40.2,4.1,6.0,5.1,0,18,1.0,1,0,0,0,0,2,0.02,0.01,0.03,2.88,0,0.0,0.0,0.0,2.6666666666666665,0.02962962962962963,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
200,2958,20,3,15,838.4,320.0,900.0,205.6,41,744,27.8,1,0,0,0,0,37,13.42,1.59,15.01,40.64,23,0.6085192697768762,0.09127789046653144,0.6997971602434077,6.085192697768763,0.0676132521974307,7.194244604316546,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
67,1901,2,2,6,344.4,241.1,265.0,85.4,3,306,14.0,10,0,0,0,0,27,2.41,0.47,2.88,27.84,4,0.09468700683850605,0.09468700683850605,0.1893740136770121,3.1720147290899523,0.035244608100999476,4.785714285714286,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
145,3330,5,2,13,805.2,107.9,361.0,127.2,2,499,27.9,4,0,0,0,0,45,4.05,0.73,4.78,48.95,7,0.13513513513513514,0.05405405405405406,0.1891891891891892,3.918918918918919,0.04354354354354354,5.197132616487456,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
52,835,3,2,1,221.8,182.9,239.0,64.6,0,212,8.8,5,0,0,0,0,16,2.13,1.87,4.0,12.56,5,0.32335329341317365,0.21556886227544908,0.5389221556886227,5.604790419161676,0.06227544910179641,5.909090909090908,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
25,280,1,0,1,87.4,103.0,104.0,29.2,0,101,4.5,1,0,0,0,0,5,1.11,0.36,1.47,4.81,1,0.3214285714285714,0.0,0.3214285714285714,8.035714285714285,0.08928571428571429,5.555555555555555,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
36,891,0,0,3,205.2,10.8,22.0,24.0,2,125,8.0,5,0,0,0,0,14,0.18,0.03,0.21,14.21,0,0.0,0.0,0.0,3.6363636363636362,0.04040404040404041,4.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
78,0,0,0,0,0.0,0.0,0.0,0.0,0,0,70.9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7020.0,78.0,1.1001410437235541,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
97,2700,0,0,3,980.6,0.1,0.0,98.3,11,315,22.0,2,0,125,0,0,66,0.0,0.04,0.04,66.34,0,0.0,0.0,0.0,3.2333333333333334,0.035925925925925924,4.409090909090909,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
57,1421,2,0,2,125.2,102.5,376.0,60.0,4,145,11.9,0,0,0,1,0,34,5.71,0.72,6.43,37.31,2,0.1266713581984518,0.0,0.1266713581984518,3.610133708655876,0.04011259676284307,4.7899159663865545,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
47,1652,1,1,1,265.0,211.9,84.0,55.9,3,209,10.7,7,0,0,0,0,39,0.85,0.62,1.47,40.28,2,0.054479418886198554,0.054479418886198554,0.10895883777239711,2.5605326876513317,0.028450363196125907,4.392523364485982,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7,303,0,0,0,35.8,26.8,13.0,6.7,0,31,1.5,0,1,0,0,0,12,0.02,0.1,0.12,10.39,0,0.0,0.0,0.0,2.0792079207920793,0.0231023102310231,4.666666666666667,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,26,0,0,0,4.0,16.1,6.0,2.6,0,1,0.2,1,0,0,0,0,0,0.02,0.13,0.15,1.11,0,0.0,0.0,0.0,3.4615384615384617,0.038461538461538464,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
72,2007,3,0,1,386.2,293.0,242.0,92.3,7,394,14.7,1,0,0,0,0,56,2.69,1.23,3.92,56.51,3,0.13452914798206278,0.0,0.13452914798206278,3.2286995515695067,0.03587443946188341,4.8979591836734695,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
45,1246,2,3,2,154.4,143.7,262.0,56.0,2,145,8.8,4,0,0,1,0,35,3.28,0.56,3.84,33.47,5,0.14446227929373998,0.21669341894060995,0.3611556982343499,3.250401284109149,0.036115569823434994,5.113636363636363,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
60,2531,2,0,3,770.6,78.3,71.0,91.9,3,283,15.0,7,0,0,0,0,57,0.65,0.84,1.49,57.8,2,0.07111813512445674,0.0,0.07111813512445674,2.133544053733702,0.023706045041485577,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,329,0,0,0,64.6,2.3,4.0,7.0,0,7,0.5,0,0,0,0,0,13,0.32,0.01,0.33,10.67,0,0.0,0.0,0.0,0.547112462006079,0.0060790273556231,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
23,1070,0,1,1,187.4,159.4,43.0,39.0,0,95,5.9,0,0,0,0,0,31,0.11,0.71,0.82,32.05,1,0.0,0.08411214953271028,0.08411214953271028,1.9345794392523363,0.02149532710280374,3.8983050847457625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,64,0,0,0,9.8,19.0,22.0,5.1,0,6,0.2,1,0,0,0,0,0,0.0,0.15,0.15,0.31,0,0.0,0.0,0.0,1.40625,0.015625,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,12,0,0,0,5.0,0.1,0.0,0.5,0,-1,0.3,0,0,0,0,0,1,0.0,0.0,0.0,0.32,0,0.0,0.0,0.0,7.5,0.08333333333333333,3.3333333333333335,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
55,2824,1,0,3,727.0,218.3,252.0,119.9,2,268,14.1,9,0,0,0,0,65,1.78,0.68,2.46,68.5,1,0.03186968838526912,0.0,0.03186968838526912,1.7528328611898019,0.019475920679886686,3.900709219858156,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
53,1394,1,2,3,187.2,182.4,290.0,65.7,2,163,10.6,2,0,0,0,0,36,1.39,0.85,2.24,35.69,3,0.06456241032998565,0.1291248206599713,0.19368723098995697,3.4218077474892397,0.03802008608321377,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
17,352,0,2,0,81.2,82.4,21.0,18.4,1,74,3.4,4,0,0,0,0,8,0.15,0.48,0.63,7.96,2,0.0,0.5113636363636364,0.5113636363636364,4.346590909090909,0.048295454545454544,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8,270,0,0,0,102.2,0.0,0.0,10.2,0,22,2.0,0,0,13,0,0,7,0.0,0.0,0.0,9.4,0,0.0,0.0,0.0,2.6666666666666665,0.02962962962962963,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
34,1458,0,2,1,307.4,498.3,71.0,87.6,0,162,7.9,2,0,0,0,0,35,0.34,2.8,3.14,36.45,2,0.0,0.1234567901234568,0.1234567901234568,2.0987654320987654,0.023319615912208505,4.30379746835443,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
12,450,0,0,0,166.4,0.0,0.0,16.7,0,32,2.9,0,0,24,0,0,13,0.0,0.0,0.0,11.22,0,0.0,0.0,0.0,2.4,0.02666666666666667,4.137931034482759,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
51,1038,4,1,1,219.8,127.3,479.0,81.7,4,151,10.4,4,0,0,0,0,26,3.61,0.26,3.87,24.35,5,0.3468208092485549,0.08670520231213873,0.43352601156069365,4.421965317919075,0.049132947976878616,4.903846153846153,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
26,679,1,0,0,112.6,163.3,64.0,33.9,0,119,5.2,1,0,0,0,0,22,0.57,0.89,1.46,19.73,1,0.1325478645066274,0.0,0.1325478645066274,3.4462444771723124,0.03829160530191458,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
31,1389,1,0,2,291.8,71.6,51.0,41.5,2,112,7.8,2,2,0,0,0,31,0.58,0.26,0.84,31.75,1,0.06479481641468682,0.0,0.06479481641468682,2.0086393088552916,0.022318214542836574,3.9743589743589745,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
20,382,1,0,1,54.4,15.4,96.0,16.3,3,59,4.5,1,0,0,0,0,9,1.15,0.04,1.19,9.55,1,0.2356020942408377,0.0,0.2356020942408377,4.712041884816754,0.05235602094240838,4.444444444444445,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
43,1548,1,1,2,315.4,291.3,137.0,74.2,0,116,10.2,4,0,0,0,0,46,0.48,2.47,2.95,41.15,2,0.05813953488372093,0.05813953488372093,0.11627906976744186,2.5,0.027777777777777776,4.215686274509804,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6,353,0,0,0,102.0,27.8,4.0,13.5,0,26,1.5,1,0,0,0,0,12,0.0,0.14,0.14,9.81,0,0.0,0.0,0.0,1.529745042492918,0.0169971671388102,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
54,2918,0,3,2,503.8,406.8,237.0,114.4,3,240,12.9,5,0,0,0,0,77,0.85,2.3,3.14,76.26,3,0.0,0.09252912954078135,0.09252912954078135,1.6655243317340642,0.018505825908156272,4.186046511627906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
14,771,0,0,1,137.8,20.3,16.0,17.6,2,54,3.6,2,0,0,0,0,20,0.23,0.04,0.27,21.73,0,0.0,0.0,0.0,1.6342412451361867,0.018158236057068743,3.888888888888889,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,71,0,0,0,11.6,3.5,7.0,2.2,0,12,0.2,1,0,0,0,0,4,0.16,0.0,0.16,1.79,0,0.0,0.0,0.0,1.267605633802817,0.014084507042253521,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
48,2149,1,0,4,297.6,292.2,118.0,71.0,0,312,10.2,12,0,0,0,0,49,0.64,1.41,2.05,48.11,1,0.041879944160074456,0.0,0.041879944160074456,2.010237319683574,0.022335970218706376,4.705882352941177,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
13,446,0,0,0,21.8,63.6,81.0,16.8,0,43,2.7,1,0,0,0,0,10,0.9,0.15,1.05,11.43,0,0.0,0.0,0.0,2.623318385650224,0.02914798206278027,4.814814814814815,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
68,1863,2,2,3,261.0,344.5,264.0,87.0,4,247,15.8,6,0,0,0,0,50,2.6,1.47,4.07,49.16,4,0.0966183574879227,0.0966183574879227,0.1932367149758454,3.285024154589372,0.03650026838432636,4.30379746835443,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
95,2911,2,4,5,553.4,649.5,372.0,157.8,8,513,19.0,8,0,0,0,0,66,4.12,3.62,7.74,70.78,6,0.061834421161113026,0.12366884232222605,0.18550326348333906,2.937135005152869,0.032634833390587425,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
14,478,0,0,1,120.2,58.4,11.0,19.0,0,53,3.5,1,0,0,0,0,10,0.04,0.16,0.2,11.63,0,0.0,0.0,0.0,2.6359832635983267,0.029288702928870293,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,12,0,0,0,3.2,0.3,2.0,0.6,0,3,0.5,0,0,0,0,0,1,0.0,0.0,0.0,0.22,0,0.0,0.0,0.0,15.0,0.16666666666666666,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6,141,0,0,0,15.8,11.4,9.0,3.7,0,13,1.2,0,0,0,0,0,3,0.12,0.01,0.13,5.1,0,0.0,0.0,0.0,3.8297872340425534,0.0425531914893617,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
38,0,0,0,0,0.0,0.0,0.0,0.0,0,0,76.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3420.0,38.0,0.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5,134,0,0,0,21.8,34.4,29.0,8.6,0,19,1.1,0,0,0,0,0,2,0.07,0.53,0.6,3.17,0,0.0,0.0,0.0,3.3582089552238803,0.03731343283582089,4.545454545454545,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
108,2199,9,5,4,505.8,199.8,729.0,142.1,7,404,14.8,0,0,0,0,1,43,10.89,1.13,12.02,40.14,14,0.3683492496589359,0.20463847203274216,0.572987721691678,4.42019099590723,0.04911323328785812,7.297297297297297,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,90,0,0,0,20.0,0.0,0.0,2.0,0,7,0.2,0,0,2,0,0,2,0.0,0.0,0.0,2.53,0,0.0,0.0,0.0,1.0,0.011111111111111112,5.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
49,1640,2,0,3,324.6,208.5,165.0,70.2,1,293,10.0,9,0,0,0,0,26,1.36,1.02,2.38,26.87,2,0.10975609756097561,0.0,0.10975609756097561,2.6890243902439024,0.029878048780487804,4.9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
44,1200,0,2,3,237.2,218.7,97.0,55.0,0,216,10.0,3,0,0,0,0,25,0.71,0.82,1.53,24.33,2,0.0,0.15,0.15,3.3,0.03666666666666667,4.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
50,1396,2,0,3,283.8,133.8,59.0,48.0,4,258,10.4,7,0,0,0,0,28,0.64,0.48,1.12,26.38,2,0.12893982808022922,0.0,0.12893982808022922,3.2234957020057307,0.03581661891117478,4.8076923076923075,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
28,1329,0,0,3,343.6,42.1,49.0,43.7,0,154,6.5,5,0,0,0,0,26,0.27,0.5,0.77,25.79,0,0.0,0.0,0.0,1.8961625282167043,0.021068472535741158,4.3076923076923075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24,1250,0,0,2,256.4,58.1,47.0,36.2,0,96,5.6,1,0,0,0,0,29,0.13,0.16,0.29,28.59,0,0.0,0.0,0.0,1.728,0.0192,4.285714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
19,630,0,0,1,221.0,0.0,0.0,22.2,0,64,4.4,0,0,29,0,0,15,0.0,0.0,0.0,14.8,0,0.0,0.0,0.0,2.7142857142857144,0.03015873015873016,4.3181818181818175,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
45,1750,0,0,2,254.6,71.4,15.0,34.3,0,253,9.8,1,0,0,0,1,41,0.03,0.19,0.22,37.33,0,0.0,0.0,0.0,2.3142857142857145,0.025714285714285714,4.591836734693877,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
137,2171,11,6,2,559.6,295.0,761.0,161.0,13,461,22.1,5,0,0,0,0,38,10.75,1.99,12.74,38.88,17,0.45601105481345,0.24873330262551818,0.7047443574389681,5.679410409949332,0.06310456011054813,6.199095022624434,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
117,2386,7,4,6,613.6,843.8,733.0,218.7,9,426,18.9,3,0,0,0,0,41,4.06,4.03,8.09,42.39,11,0.2640402347024308,0.15088013411567475,0.41492036881810557,4.4132439228834865,0.0490360435875943,6.190476190476191,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
133,1799,9,8,6,683.4,702.3,495.0,187.8,15,592,18.0,6,0,0,0,0,32,5.54,5.92,11.46,32.39,17,0.45025013896609234,0.4002223457476376,0.8504724847137299,6.653696498054475,0.07392996108949416,7.388888888888889,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
98,2606,2,6,6,778.4,932.9,200.0,191.2,6,456,18.8,5,0,0,0,0,47,1.63,4.71,6.34,49.37,8,0.06907137375287797,0.20721412125863392,0.2762854950115119,3.384497313891021,0.03760552570990023,5.212765957446808,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,194,0,0,0,33.4,25.2,13.0,7.2,0,20,0.5,2,0,0,0,0,3,0.12,0.24,0.36,2.47,0,0.0,0.0,0.0,0.9278350515463918,0.010309278350515464,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
35,497,4,1,1,180.8,57.1,243.0,47.4,0,138,5.1,2,0,0,0,0,9,3.71,0.6,4.31,7.29,5,0.7243460764587525,0.18108651911468812,0.9054325955734407,6.338028169014085,0.07042253521126761,6.862745098039216,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
49,1416,1,1,3,343.2,113.1,232.0,69.0,3,245,10.0,3,0,0,0,0,22,1.52,0.81,2.33,19.31,2,0.0635593220338983,0.0635593220338983,0.1271186440677966,3.1144067796610173,0.0346045197740113,4.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
